Executive,3.34469552212986
Information Technology,0.7123847206669155
Human Resources,0.11602322206095798
Facilities,0.030350877192982448
Marketing,-0.006666666666666623
Sales,-0.014680897924779269
Finance,-0.515
Technical Support,-2.9808248097721783
